PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
-9.500492639896219,1.250752499172085,3.9024982782163637,0.2098244326581401,1.1365783979522517,1.319365589413262,1.079033774523494,1.9550147903423467,3.5054567998293726
-8.518684185344407,0.688967126140943,3.0196739692774526,0.05159549936249357,-0.714941214925388,0.5583357477399445,0.7092965171367253,0.4171995507340256,3.506675331403942
-8.545144655222924,0.5592284814266851,0.7041157861203647,-1.6409231833426734,1.3290443553066373,0.6389839554217875,0.24128442882554116,2.1181060822404656,2.186090897338518
-7.858801998764434,2.004201658391862,2.0975484346421576,-0.8929368474533373,1.2114339386256219,0.9093587713983208,1.8438819209621415,3.038261131895951,1.8335086117651274
-11.299710066142108,3.5343928592776743,3.345986957291679,-6.26101438157178,-0.8590347907756353,-0.9408628996461637,0.8771548468085858,0.16572378485381595,0.7182924697308828
-11.561394724343279,2.8319951342715592,3.5133404102114763,-3.9239265342185075,0.8619309776181772,-1.2670562050966456,2.386390968776517,0.9449213603190543,2.0048415493601026
-9.17051753723961,0.898071517177561,-0.5215559961585474,-1.1651147256963452,3.1356656972396113,1.0115936388647873,-0.46829650293053676,0.3352579788277516,-0.019570144416801678
-9.12641976094157,-1.7103340255142636,-1.5024232788505447,-2.842875755025137,4.416125585039505,0.4227321709362345,-0.5551567076704362,-0.6854415958607991,2.257628334770352
-8.438721646053274,-1.2971611183722407,-1.0185798276623164,-3.7758148287148585,4.581724063281012,1.29474190195777,-1.2161331728552243,-0.5905917658830945,0.7612093555281053
-7.891851275839035,1.1747532910819842,2.6645083529275233,-3.901704754740672,2.02906361984497,0.3960702141419685,0.9646169608396535,1.2697128734059484,1.0736475008013515
-7.0451888892512375,3.798733644845156,2.7527995318682335,-3.3115570923418276,0.21464830095438064,1.0459677962924943,0.7043784307720492,2.022332255249611,-0.2434622379235447
-6.918647701951933,5.1491025039175184,3.014165982416011,0.16047735117505146,-1.5282968497058103,1.890519035128375,0.8908879103445406,3.064813683272052,1.142637388672715
-7.844850287020545,1.4904968763216757,1.8537025947349748,3.761979188008058,-0.9415682839620165,1.1881627586556638,0.2492423795430117,1.2798125409833454,0.8871911459903883
-6.223243333663316,-1.4920429492999923,2.453256374180253,2.536762494470961,2.166473311387536,3.9196963285764332,0.7060313496602707,2.9472059100891945,1.6405509521850834
-3.2998575177888054,1.9014265091739915,2.7281991103676444,7.485951272444844,1.4186260915891966,5.67330612955834,-0.5858493392503304,3.980253693535721,1.7888016511467657
-4.44314888238413,0.35050849651502647,2.255760862817116,8.681858956485621,-0.7789667985699299,3.9328511862960647,0.2990193222219174,2.5338895198825666,2.6986279326721876
-5.789476269350974,-1.2411733411424697,2.472179988169571,7.697175809664689,2.1805024111497753,3.2919546397101174,0.0814621036725012,1.4623484173855898,1.4741391759460851
-6.407237604826495,-4.667664880341578,0.14236995023755483,7.7400232998318454,1.3540481892663099,2.7364703506785357,-0.0034128838302638314,-1.5061863904463977,1.8333216728617903
-6.825716000800393,-4.600006818453318,-4.240025399653471,0.33830296430200046,-0.11494275933483933,2.160356053895033,-1.460505004601841,1.1482934363377961,0.4755463269610734
-7.771991918355723,-1.4124722366178177,0.26028275318649463,-1.015314487995876,1.0677007175440123,1.9407250831549288,0.2887047201227297,1.1415406669779709,0.7428861357841788
-7.8421405845790515,-2.809057704864516,2.258931093454602,-1.0067931764272915,1.3460988487692676,3.801053319884081,0.34474618472044183,0.5723124975696846,1.7944416847793856
-6.3199010840568315,-5.689326323850446,-0.7759783354836779,4.075676139511526,2.9534853534643206,4.753755164796161,-1.0247023378474043,0.742085330898885,1.3124246388097387
-11.168679133518728,10.569431371193822,-5.46364324554999,0.4165451084461028,0.7275009819785451,-0.33891051981107234,-3.2702168618563463,4.245997212925145,1.8577122691457362
-12.229616764770746,12.638298944367882,-5.941776804095751,-0.09115991820071197,2.059511074558882,-0.6555486772318074,-2.2280342273070026,4.565712028850036,1.4351896721469435
-14.850992600347094,13.30120716413966,-3.1118491120889873,-3.0076031097110563,3.452132104854931,-4.672003358923226,1.131280588689573,3.2996009943543805,1.9581764759171705
